"","POW_LGA_CODE_2021","LGAName","AgeBracket","NumPeople","Sex","EmploymentType"
"7658","27070","Whittlesea","30 to 34",1815,"F","Working Part Time"
"7659","27070","Whittlesea","30 to 34",403,"F","Away From Work"
"7660","27070","Whittlesea","30 to 34",77,"F","Hours Worked Not Stated"
"7661","27070","Whittlesea","35 to 39",1773,"F","Working Full Time"
"7662","27070","Whittlesea","35 to 39",2040,"F","Working Part Time"
"7663","27070","Whittlesea","35 to 39",262,"F","Away From Work"
"7664","27070","Whittlesea","35 to 39",57,"F","Hours Worked Not Stated"
"7665","27070","Whittlesea","40 to 44",1637,"F","Working Full Time"
"7666","27070","Whittlesea","40 to 44",1821,"F","Working Part Time"
"7667","27070","Whittlesea","40 to 44",132,"F","Away From Work"
"7668","27070","Whittlesea","40 to 44",49,"F","Hours Worked Not Stated"
"7669","27070","Whittlesea","45 to 49",1769,"F","Working Full Time"
"7670","27070","Whittlesea","45 to 49",1653,"F","Working Part Time"
"7671","27070","Whittlesea","45 to 49",125,"F","Away From Work"
"7672","27070","Whittlesea","45 to 49",40,"F","Hours Worked Not Stated"
"7673","27070","Whittlesea","50 to 54",1612,"F","Working Full Time"
"7674","27070","Whittlesea","50 to 54",1509,"F","Working Part Time"
"7675","27070","Whittlesea","50 to 54",141,"F","Away From Work"
"7676","27070","Whittlesea","50 to 54",40,"F","Hours Worked Not Stated"
"7677","27070","Whittlesea","55 to 59",1257,"F","Working Full Time"
"7678","27070","Whittlesea","55 to 59",1239,"F","Working Part Time"
"7679","27070","Whittlesea","55 to 59",121,"F","Away From Work"
"7680","27070","Whittlesea","55 to 59",39,"F","Hours Worked Not Stated"
"7681","27070","Whittlesea","60 to 64",740,"F","Working Full Time"
"7682","27070","Whittlesea","60 to 64",967,"F","Working Part Time"
"7683","27070","Whittlesea","60 to 64",112,"F","Away From Work"
"7684","27070","Whittlesea","60 to 64",16,"F","Hours Worked Not Stated"
"7685","27070","Whittlesea","65 to 69",234,"F","Working Full Time"
"7686","27070","Whittlesea","65 to 69",425,"F","Working Part Time"
"7687","27070","Whittlesea","65 to 69",55,"F","Away From Work"
"7688","27070","Whittlesea","65 to 69",13,"F","Hours Worked Not Stated"
"7689","27070","Whittlesea","70 to 74",45,"F","Working Full Time"
"7690","27070","Whittlesea","70 to 74",101,"F","Working Part Time"
"7691","27070","Whittlesea","70 to 74",12,"F","Away From Work"
"7692","27070","Whittlesea","70 to 74",5,"F","Hours Worked Not Stated"
"7693","27070","Whittlesea","75 or over",9,"F","Working Full Time"
"7694","27070","Whittlesea","75 or over",44,"F","Working Part Time"
"7695","27070","Whittlesea","75 or over",9,"F","Away From Work"
"7696","27070","Whittlesea","75 or over",7,"F","Hours Worked Not Stated"
"7697","27170","Wodonga","15 to 19",372,"M","Working Full Time"
"7698","27170","Wodonga","15 to 19",371,"M","Working Part Time"
"7699","27170","Wodonga","15 to 19",43,"M","Away From Work"
"7700","27170","Wodonga","15 to 19",23,"M","Hours Worked Not Stated"
"7701","27170","Wodonga","20 to 24",818,"M","Working Full Time"
"7702","27170","Wodonga","20 to 24",266,"M","Working Part Time"
"7703","27170","Wodonga","20 to 24",30,"M","Away From Work"
"7704","27170","Wodonga","20 to 24",26,"M","Hours Worked Not Stated"
"7705","27170","Wodonga","25 to 29",954,"M","Working Full Time"
"7706","27170","Wodonga","25 to 29",173,"M","Working Part Time"
"7707","27170","Wodonga","25 to 29",30,"M","Away From Work"
"7708","27170","Wodonga","25 to 29",32,"M","Hours Worked Not Stated"
"7709","27170","Wodonga","30 to 34",1042,"M","Working Full Time"
"7710","27170","Wodonga","30 to 34",167,"M","Working Part Time"
"7711","27170","Wodonga","30 to 34",31,"M","Away From Work"
"7712","27170","Wodonga","30 to 34",23,"M","Hours Worked Not Stated"
"7713","27170","Wodonga","35 to 39",982,"M","Working Full Time"
"7714","27170","Wodonga","35 to 39",133,"M","Working Part Time"
"7715","27170","Wodonga","35 to 39",36,"M","Away From Work"
"7716","27170","Wodonga","35 to 39",30,"M","Hours Worked Not Stated"
"7717","27170","Wodonga","40 to 44",954,"M","Working Full Time"
"7718","27170","Wodonga","40 to 44",123,"M","Working Part Time"
"7719","27170","Wodonga","40 to 44",33,"M","Away From Work"
"7720","27170","Wodonga","40 to 44",15,"M","Hours Worked Not Stated"
"7721","27170","Wodonga","45 to 49",926,"M","Working Full Time"
"7722","27170","Wodonga","45 to 49",125,"M","Working Part Time"
"7723","27170","Wodonga","45 to 49",24,"M","Away From Work"
"7724","27170","Wodonga","45 to 49",19,"M","Hours Worked Not Stated"
"7725","27170","Wodonga","50 to 54",972,"M","Working Full Time"
"7726","27170","Wodonga","50 to 54",127,"M","Working Part Time"
"7727","27170","Wodonga","50 to 54",36,"M","Away From Work"
"7728","27170","Wodonga","50 to 54",23,"M","Hours Worked Not Stated"
"7729","27170","Wodonga","55 to 59",812,"M","Working Full Time"
"7730","27170","Wodonga","55 to 59",154,"M","Working Part Time"
"7731","27170","Wodonga","55 to 59",35,"M","Away From Work"
"7732","27170","Wodonga","55 to 59",15,"M","Hours Worked Not Stated"
"7733","27170","Wodonga","60 to 64",587,"M","Working Full Time"
"7734","27170","Wodonga","60 to 64",173,"M","Working Part Time"
"7735","27170","Wodonga","60 to 64",42,"M","Away From Work"
"7736","27170","Wodonga","60 to 64",3,"M","Hours Worked Not Stated"
"7737","27170","Wodonga","65 to 69",197,"M","Working Full Time"
"7738","27170","Wodonga","65 to 69",157,"M","Working Part Time"
"7739","27170","Wodonga","65 to 69",42,"M","Away From Work"
"7740","27170","Wodonga","65 to 69",0,"M","Hours Worked Not Stated"
"7741","27170","Wodonga","70 to 74",58,"M","Working Full Time"
"7742","27170","Wodonga","70 to 74",65,"M","Working Part Time"
"7743","27170","Wodonga","70 to 74",6,"M","Away From Work"
"7744","27170","Wodonga","70 to 74",4,"M","Hours Worked Not Stated"
"7745","27170","Wodonga","75 or over",19,"M","Working Full Time"
"7746","27170","Wodonga","75 or over",49,"M","Working Part Time"
"7747","27170","Wodonga","75 or over",4,"M","Away From Work"
"7748","27170","Wodonga","75 or over",9,"M","Hours Worked Not Stated"
"7749","27170","Wodonga","15 to 19",160,"F","Working Full Time"
"7750","27170","Wodonga","15 to 19",485,"F","Working Part Time"
"7751","27170","Wodonga","15 to 19",66,"F","Away From Work"
"7752","27170","Wodonga","15 to 19",15,"F","Hours Worked Not Stated"
"7753","27170","Wodonga","20 to 24",442,"F","Working Full Time"
"7754","27170","Wodonga","20 to 24",374,"F","Working Part Time"
"7755","27170","Wodonga","20 to 24",37,"F","Away From Work"
"7756","27170","Wodonga","20 to 24",25,"F","Hours Worked Not Stated"
"7757","27170","Wodonga","25 to 29",524,"F","Working Full Time"
"7758","27170","Wodonga","25 to 29",349,"F","Working Part Time"
"7759","27170","Wodonga","25 to 29",76,"F","Away From Work"
"7760","27170","Wodonga","25 to 29",22,"F","Hours Worked Not Stated"
"7761","27170","Wodonga","30 to 34",478,"F","Working Full Time"
"7762","27170","Wodonga","30 to 34",475,"F","Working Part Time"
"7763","27170","Wodonga","30 to 34",116,"F","Away From Work"
"7764","27170","Wodonga","30 to 34",23,"F","Hours Worked Not Stated"
"7765","27170","Wodonga","35 to 39",501,"F","Working Full Time"
"7766","27170","Wodonga","35 to 39",495,"F","Working Part Time"
"7767","27170","Wodonga","35 to 39",64,"F","Away From Work"
"7768","27170","Wodonga","35 to 39",23,"F","Hours Worked Not Stated"
"7769","27170","Wodonga","40 to 44",503,"F","Working Full Time"
"7770","27170","Wodonga","40 to 44",473,"F","Working Part Time"
"7771","27170","Wodonga","40 to 44",46,"F","Away From Work"
"7772","27170","Wodonga","40 to 44",12,"F","Hours Worked Not Stated"
"7773","27170","Wodonga","45 to 49",584,"F","Working Full Time"
"7774","27170","Wodonga","45 to 49",422,"F","Working Part Time"
"7775","27170","Wodonga","45 to 49",32,"F","Away From Work"
"7776","27170","Wodonga","45 to 49",5,"F","Hours Worked Not Stated"
"7777","27170","Wodonga","50 to 54",561,"F","Working Full Time"
"7778","27170","Wodonga","50 to 54",420,"F","Working Part Time"
"7779","27170","Wodonga","50 to 54",38,"F","Away From Work"
"7780","27170","Wodonga","50 to 54",7,"F","Hours Worked Not Stated"
"7781","27170","Wodonga","55 to 59",439,"F","Working Full Time"
"7782","27170","Wodonga","55 to 59",387,"F","Working Part Time"
"7783","27170","Wodonga","55 to 59",42,"F","Away From Work"
"7784","27170","Wodonga","55 to 59",13,"F","Hours Worked Not Stated"
"7785","27170","Wodonga","60 to 64",266,"F","Working Full Time"
"7786","27170","Wodonga","60 to 64",364,"F","Working Part Time"
"7787","27170","Wodonga","60 to 64",50,"F","Away From Work"
"7788","27170","Wodonga","60 to 64",10,"F","Hours Worked Not Stated"
"7789","27170","Wodonga","65 to 69",81,"F","Working Full Time"
"7790","27170","Wodonga","65 to 69",167,"F","Working Part Time"
"7791","27170","Wodonga","65 to 69",20,"F","Away From Work"
"7792","27170","Wodonga","65 to 69",4,"F","Hours Worked Not Stated"
"7793","27170","Wodonga","70 to 74",17,"F","Working Full Time"
"7794","27170","Wodonga","70 to 74",50,"F","Working Part Time"
"7795","27170","Wodonga","70 to 74",6,"F","Away From Work"
"7796","27170","Wodonga","70 to 74",0,"F","Hours Worked Not Stated"
"7797","27170","Wodonga","75 or over",5,"F","Working Full Time"
"7798","27170","Wodonga","75 or over",21,"F","Working Part Time"
"7799","27170","Wodonga","75 or over",8,"F","Away From Work"
"7800","27170","Wodonga","75 or over",7,"F","Hours Worked Not Stated"
"7801","27260","Wyndham","15 to 19",444,"M","Working Full Time"
"7802","27260","Wyndham","15 to 19",1612,"M","Working Part Time"
"7803","27260","Wyndham","15 to 19",188,"M","Away From Work"
"7804","27260","Wyndham","15 to 19",43,"M","Hours Worked Not Stated"
"7805","27260","Wyndham","20 to 24",2105,"M","Working Full Time"
"7806","27260","Wyndham","20 to 24",2152,"M","Working Part Time"
"7807","27260","Wyndham","20 to 24",171,"M","Away From Work"
"7808","27260","Wyndham","20 to 24",155,"M","Hours Worked Not Stated"
"7809","27260","Wyndham","25 to 29",3823,"M","Working Full Time"
"7810","27260","Wyndham","25 to 29",1772,"M","Working Part Time"
"7811","27260","Wyndham","25 to 29",141,"M","Away From Work"
"7812","27260","Wyndham","25 to 29",209,"M","Hours Worked Not Stated"
"7813","27260","Wyndham","30 to 34",4753,"M","Working Full Time"
"7814","27260","Wyndham","30 to 34",1195,"M","Working Part Time"
"7815","27260","Wyndham","30 to 34",145,"M","Away From Work"
"7816","27260","Wyndham","30 to 34",207,"M","Hours Worked Not Stated"
"7817","27260","Wyndham","35 to 39",5189,"M","Working Full Time"
"7818","27260","Wyndham","35 to 39",1204,"M","Working Part Time"
"7819","27260","Wyndham","35 to 39",164,"M","Away From Work"
"7820","27260","Wyndham","35 to 39",187,"M","Hours Worked Not Stated"
"7821","27260","Wyndham","40 to 44",4413,"M","Working Full Time"
"7822","27260","Wyndham","40 to 44",888,"M","Working Part Time"
"7823","27260","Wyndham","40 to 44",162,"M","Away From Work"
"7824","27260","Wyndham","40 to 44",116,"M","Hours Worked Not Stated"
"7825","27260","Wyndham","45 to 49",3840,"M","Working Full Time"
"7826","27260","Wyndham","45 to 49",725,"M","Working Part Time"
"7827","27260","Wyndham","45 to 49",127,"M","Away From Work"
"7828","27260","Wyndham","45 to 49",82,"M","Hours Worked Not Stated"
"7829","27260","Wyndham","50 to 54",3485,"M","Working Full Time"
"7830","27260","Wyndham","50 to 54",615,"M","Working Part Time"
"7831","27260","Wyndham","50 to 54",129,"M","Away From Work"
"7832","27260","Wyndham","50 to 54",65,"M","Hours Worked Not Stated"
"7833","27260","Wyndham","55 to 59",3021,"M","Working Full Time"
"7834","27260","Wyndham","55 to 59",533,"M","Working Part Time"
"7835","27260","Wyndham","55 to 59",127,"M","Away From Work"
"7836","27260","Wyndham","55 to 59",53,"M","Hours Worked Not Stated"
"7837","27260","Wyndham","60 to 64",1871,"M","Working Full Time"
"7838","27260","Wyndham","60 to 64",553,"M","Working Part Time"
"7839","27260","Wyndham","60 to 64",108,"M","Away From Work"
"7840","27260","Wyndham","60 to 64",35,"M","Hours Worked Not Stated"
"7841","27260","Wyndham","65 to 69",683,"M","Working Full Time"
"7842","27260","Wyndham","65 to 69",324,"M","Working Part Time"
"7843","27260","Wyndham","65 to 69",56,"M","Away From Work"
"7844","27260","Wyndham","65 to 69",23,"M","Hours Worked Not Stated"
"7845","27260","Wyndham","70 to 74",146,"M","Working Full Time"
"7846","27260","Wyndham","70 to 74",164,"M","Working Part Time"
"7847","27260","Wyndham","70 to 74",4,"M","Away From Work"
"7848","27260","Wyndham","70 to 74",9,"M","Hours Worked Not Stated"
"7849","27260","Wyndham","75 or over",34,"M","Working Full Time"
"7850","27260","Wyndham","75 or over",72,"M","Working Part Time"
"7851","27260","Wyndham","75 or over",10,"M","Away From Work"
"7852","27260","Wyndham","75 or over",10,"M","Hours Worked Not Stated"
"7853","27260","Wyndham","15 to 19",126,"F","Working Full Time"
"7854","27260","Wyndham","15 to 19",2103,"F","Working Part Time"
"7855","27260","Wyndham","15 to 19",262,"F","Away From Work"
"7856","27260","Wyndham","15 to 19",34,"F","Hours Worked Not Stated"
"7857","27260","Wyndham","20 to 24",1258,"F","Working Full Time"
"7858","27260","Wyndham","20 to 24",2151,"F","Working Part Time"
"7859","27260","Wyndham","20 to 24",236,"F","Away From Work"
"7860","27260","Wyndham","20 to 24",91,"F","Hours Worked Not Stated"
"7861","27260","Wyndham","25 to 29",2523,"F","Working Full Time"
"7862","27260","Wyndham","25 to 29",1666,"F","Working Part Time"
"7863","27260","Wyndham","25 to 29",278,"F","Away From Work"
"7864","27260","Wyndham","25 to 29",108,"F","Hours Worked Not Stated"
"7865","27260","Wyndham","30 to 34",2560,"F","Working Full Time"
"7866","27260","Wyndham","30 to 34",2078,"F","Working Part Time"
"7867","27260","Wyndham","30 to 34",436,"F","Away From Work"
"7868","27260","Wyndham","30 to 34",129,"F","Hours Worked Not Stated"
"7869","27260","Wyndham","35 to 39",2666,"F","Working Full Time"
"7870","27260","Wyndham","35 to 39",2560,"F","Working Part Time"
"7871","27260","Wyndham","35 to 39",350,"F","Away From Work"
"7872","27260","Wyndham","35 to 39",106,"F","Hours Worked Not Stated"
"7873","27260","Wyndham","40 to 44",2416,"F","Working Full Time"
"7874","27260","Wyndham","40 to 44",2015,"F","Working Part Time"
"7875","27260","Wyndham","40 to 44",199,"F","Away From Work"
"7876","27260","Wyndham","40 to 44",62,"F","Hours Worked Not Stated"
"7877","27260","Wyndham","45 to 49",2223,"F","Working Full Time"
"7878","27260","Wyndham","45 to 49",1676,"F","Working Part Time"
"7879","27260","Wyndham","45 to 49",144,"F","Away From Work"
"7880","27260","Wyndham","45 to 49",55,"F","Hours Worked Not Stated"
"7881","27260","Wyndham","50 to 54",1893,"F","Working Full Time"
"7882","27260","Wyndham","50 to 54",1431,"F","Working Part Time"
"7883","27260","Wyndham","50 to 54",132,"F","Away From Work"
"7884","27260","Wyndham","50 to 54",50,"F","Hours Worked Not Stated"
"7885","27260","Wyndham","55 to 59",1375,"F","Working Full Time"
"7886","27260","Wyndham","55 to 59",1150,"F","Working Part Time"
"7887","27260","Wyndham","55 to 59",130,"F","Away From Work"
"7888","27260","Wyndham","55 to 59",22,"F","Hours Worked Not Stated"
"7889","27260","Wyndham","60 to 64",718,"F","Working Full Time"
"7890","27260","Wyndham","60 to 64",849,"F","Working Part Time"
"7891","27260","Wyndham","60 to 64",88,"F","Away From Work"
"7892","27260","Wyndham","60 to 64",21,"F","Hours Worked Not Stated"
"7893","27260","Wyndham","65 to 69",226,"F","Working Full Time"
"7894","27260","Wyndham","65 to 69",340,"F","Working Part Time"
"7895","27260","Wyndham","65 to 69",31,"F","Away From Work"
"7896","27260","Wyndham","65 to 69",7,"F","Hours Worked Not Stated"
"7897","27260","Wyndham","70 to 74",47,"F","Working Full Time"
"7898","27260","Wyndham","70 to 74",106,"F","Working Part Time"
"7899","27260","Wyndham","70 to 74",17,"F","Away From Work"
"7900","27260","Wyndham","70 to 74",0,"F","Hours Worked Not Stated"
"7901","27260","Wyndham","75 or over",15,"F","Working Full Time"
"7902","27260","Wyndham","75 or over",34,"F","Working Part Time"
"7903","27260","Wyndham","75 or over",4,"F","Away From Work"
"7904","27260","Wyndham","75 or over",13,"F","Hours Worked Not Stated"
"7905","27350","Yarra","15 to 19",119,"M","Working Full Time"
"7906","27350","Yarra","15 to 19",630,"M","Working Part Time"
"7907","27350","Yarra","15 to 19",131,"M","Away From Work"
"7908","27350","Yarra","15 to 19",16,"M","Hours Worked Not Stated"
"7909","27350","Yarra","20 to 24",1683,"M","Working Full Time"
"7910","27350","Yarra","20 to 24",1985,"M","Working Part Time"
"7911","27350","Yarra","20 to 24",283,"M","Away From Work"
"7912","27350","Yarra","20 to 24",84,"M","Hours Worked Not Stated"
"7913","27350","Yarra","25 to 29",4602,"M","Working Full Time"
"7914","27350","Yarra","25 to 29",1712,"M","Working Part Time"
"7915","27350","Yarra","25 to 29",252,"M","Away From Work"
"7916","27350","Yarra","25 to 29",120,"M","Hours Worked Not Stated"
